ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Batha,Fitri,TD0103,TCD0103,2000,,13.968714285714285,112.07062471321728,88.16325663315658
Batha,Fitri,TD0103,TCD0103,2001,,28.931714285714285,82.17269521881181,91.07811518720165
Batha,Fitri,TD0103,TCD0103,2002,,74.73528571428572,60.52133387726837,74.16881908800295
Batha,Fitri,TD0103,TCD0103,2003,,7.220142857142856,91.86252925294976,119.29081061682808
Batha,Fitri,TD0103,TCD0103,2004,,8.776714285714286,81.13620262774339,75.18380182928269
Batha,Fitri,TD0103,TCD0103,2005,,2.3912857142857145,114.92137036824025,95.1224637236338
Batha,Fitri,TD0103,TCD0103,2006,,54.08085714285714,62.589648391743054,103.77826676173522
Batha,Fitri,TD0103,TCD0103,2007,,7.126714285714286,84.4218329855599,74.4086940508176
Batha,Fitri,TD0103,TCD0103,2008,,0.7528571428571429,116.45497919902832,103.18259301057245
Batha,Fitri,TD0103,TCD0103,2009,,1.7105714285714286,81.6453172323861,99.9053249408576
Batha,Fitri,TD0103,TCD0103,2010,,0.0097142857142857,106.68910798344773,124.58978075995032
Batha,Fitri,TD0103,TCD0103,2011,,2.6622857142857144,63.79179097281052,107.86511283094954
Batha,Fitri,TD0103,TCD0103,2012,,0.0194285714285714,110.87284326210708,111.38201976607468
Batha,Fitri,TD0103,TCD0103,2013,,0.426,86.88923952337346,89.63886541031367
Batha,Fitri,TD0103,TCD0103,2014,4.999780550963381,3.2351428571428573,81.07795762100424,112.49191366390116
Batha,Fitri,TD0103,TCD0103,2015,5.999736661156057,4.174571428571428,73.07757906594571,111.44340509120444
Batha,Fitri,TD0103,TCD0103,2016,3.000091853966325,0.0,117.74780581255666,126.78147296448624
Batha,Fitri,TD0103,TCD0103,2017,16.999781564001747,0.0245714285714285,90.62404326504604,140.2593293889327
Batha,Fitri,TD0103,TCD0103,2018,4.999802144750901,0.005,119.82968872502671,139.57629959816222
Batha,Fitri,TD0103,TCD0103,2019,9.00025238379573,0.09,109.4283142566934,119.58664066447253
Batha,Fitri,TD0103,TCD0103,2020,5.999963065785991,1.862,101.99694486639116,175.3490700123243
Batha,Fitri,TD0103,TCD0103,2021,25.999762173732087,0.1192857142857142,106.41094070911323,170.2115904937741
Batha,Fitri,TD0103,TCD0103,2022,11.000034452266384,0.0827142857142857,145.22455175203177,135.2488702739202
Batha,Fitri,TD0103,TCD0103,2023,14.000096378833064,0.0387142857142857,132.29377251232455,104.47853166302288
